일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2021/11/12","2968.80","43.88","1.50","2945.95","2973.84","2938.27","665733196","12472956374638","2185439467790075"
"2021/11/11","2924.92","-5.25","-0.18","2911.41","2925.19","2903.72","572859058","13468395643103","2153082343088190"
"2021/11/10","2930.17","-32.29","-1.09","2947.46","2958.61","2924.36","570931752","9663221463613","2157022729552783"
"2021/11/09","2962.46","2.26","0.08","2958.15","2987.28","2949.17","708773471","9684977252764","2180787959345307"
"2021/11/08","2960.20","-9.07","-0.31","2965.36","2968.18","2930.90","560205356","10388089493103","2178020380431059"
"2021/11/05","2969.27","-13.95","-0.47","3003.53","3003.53","2953.96","688027918","12669722983462","2185189385744004"
"2021/11/04","2983.22","7.51","0.25","3000.92","3011.56","2978.07","772023904","14658519584987","2195428830265029"
"2021/11/03","2975.71","-37.78","-1.25","3020.36","3020.87","2969.01","658648364","12438267928860","2189540503438221"
"2021/11/02","3013.49","34.55","1.16","2995.58","3034.30","2995.58","525853038","9662968105172","2191376531144535"
"2021/11/01","2978.94","8.26","0.28","2984.18","2991.81","2976.87","475382111","9410799387549","2166070209519305"
"2021/10/29","2970.68","-38.87","-1.29","3025.67","3030.17","2965.40","545833755","11035682384856","2159375927406380"
"2021/10/28","3009.55","-15.94","-0.53","3023.17","3034.42","3009.55","617256798","12367618427652","2188063339084740"
"2021/10/27","3025.49","-23.59","-0.77","3045.83","3049.02","3019.00","607875370","10220672977011","2198753266106801"
"2021/10/26","3049.08","28.54","0.94","3039.82","3051.65","3030.53","564559805","9512681741122","2215757779840433"
"2021/10/25","3020.54","14.38","0.48","3001.10","3025.27","2983.29","791795966","10489293804156","2194484567353427"
"2021/10/22","3006.16","-1.17","-0.04","3005.36","3018.70","2996.26","695272936","9047262545950","2184542201010108"
"2021/10/21","3007.33","-5.80","-0.19","3012.28","3025.88","3002.74","887369794","10572398217802","2185679891266018"
"2021/10/20","3013.13","-15.91","-0.53","3043.13","3047.24","3012.97","680326898","11178213476930","2191094043358948"
"2021/10/19","3029.04","22.36","0.74","3022.23","3034.53","3014.19","845703531","10112026428717","2202301797123014"
"2021/10/18","3006.68","-8.38","-0.28","3017.48","3021.17","2990.44","926369474","10649948958411","2186010001816397"
"2021/10/15","3015.06","26.42","0.88","3012.62","3021.90","2999.33","857797842","12540973320207","2192125724879263"
"2021/10/14","2988.64","44.23","1.50","2968.87","2988.97","2962.33","617170079","12064564380622","2172764571489626"
"2021/10/13","2944.41","28.03","0.96","2913.34","2953.33","2909.47","752132429","12294514171307","2141374217004803"
"2021/10/12","2916.38","-39.92","-1.35","2950.22","2950.94","2901.51","660180934","12767649889473","2120560982087749"
"2021/10/08","2956.30","-3.16","-0.11","2977.82","2978.08","2949.01","668946781","12634091306885","2150115811292973"
"2021/10/07","2959.46","51.15","1.76","2936.87","2961.53","2927.60","595381702","11906736775955","2151410767360809"
"2021/10/06","2908.31","-53.86","-1.82","2986.06","2993.47","2908.30","901721943","15668592169787","2114932681003113"
"2021/10/05","2962.17","-57.01","-1.89","2998.17","2998.17","2940.59","840557005","15315537326790","2153672546490338"
"2021/10/01","3019.18","-49.64","-1.62","3056.21","3062.60","3015.01","855481955","12944006323787","2195489101771914"
"2021/09/30","3068.82","8.55","0.28","3054.87","3079.43","3046.43","885818713","14942853884792","2231957338378780"
"2021/09/29","3060.27","-37.65","-1.22","3055.50","3069.04","3030.60","821557926","15137007962920","2226722696682185"
"2021/09/28","3097.92","-35.72","-1.14","3133.40","3134.46","3095.72","894913170","14658731286208","2254315886464543"
"2021/09/27","3133.64","8.40","0.27","3121.70","3146.35","3119.26","883229339","12266966973757","2279894817910380"
"2021/09/24","3125.24","-2.34","-0.07","3140.73","3146.86","3119.40","753222478","12558236431734","2273591460336983"
"2021/09/23","3127.58","-12.93","-0.41","3123.64","3131.63","3107.98","623841308","14009138133250","2275325269712385"
"2021/09/17","3140.51","10.42","0.33","3127.75","3142.13","3112.51","589244026","14937657948864","2284484860912835"
"2021/09/16","3130.09","-23.31","-0.74","3165.38","3167.68","3126.65","612873472","12259518128260","2267220040394942"
"2021/09/15","3153.40","4.57","0.15","3147.21","3164.01","3138.80","616557070","12162693523272","2284157740769828"
"2021/09/14","3148.83","20.97","0.67","3137.32","3164.31","3137.32","713227276","15787292366491","2280258288758879"
"2021/09/13","3127.86","2.10","0.07","3117.35","3139.13","3109.01","732269520","13505433023679","2264159333328919"
"2021/09/10","3125.76","11.06","0.36","3121.09","3131.54","3103.38","723085303","13566490029242","2262866816661640"
"2021/09/09","3114.70","-48.29","-1.53","3146.64","3158.60","3111.49","927368577","17787104851733","2256111111642365"
"2021/09/08","3162.99","-24.43","-0.77","3178.74","3187.55","3157.07","859889326","17302711069208","2290248707246099"
"2021/09/07","3187.42","-15.91","-0.50","3200.07","3201.76","3176.81","760159709","11943337187144","2306637033277544"
"2021/09/06","3203.33","2.27","0.07","3196.30","3206.25","3186.79","726190124","12313477364484","2318348873606184"
"2021/09/03","3201.06","25.21","0.79","3189.71","3203.08","3181.64","641510055","13110992029700","2315800431016042"
"2021/09/02","3175.85","-31.17","-0.97","3198.03","3204.01","3171.78","757859615","15378375212484","2297103341723483"
"2021/09/01","3207.02","7.75","0.24","3195.67","3215.13","3185.80","746705227","13537907689214","2317655771978632"
"2021/08/31","3199.27","55.08","1.75","3144.49","3199.89","3130.30","661221167","15863630339895","2309062612929983"
"2021/08/30","3144.19","10.29","0.33","3160.87","3164.87","3132.77","602858388","11758710379309","2269580865742036"
"2021/08/27","3133.90","5.37","0.17","3116.29","3143.01","3106.97","520668771","11039934421080","2262422711844216"
"2021/08/26","3128.53","-18.28","-0.58","3151.30","3159.37","3121.04","727719083","13335287860349","2259280093653567"
"2021/08/25","3146.81","8.51","0.27","3148.13","3161.00","3124.25","624688408","13365595656643","2272311234888854"
"2021/08/24","3138.30","48.09","1.56","3119.70","3142.58","3115.23","586535144","14946073572844","2266706991674068"
"2021/08/23","3090.21","29.70","0.97","3086.81","3111.81","3064.65","570979933","13424032926826","2230738568501349"
"2021/08/20","3060.51","-37.32","-1.20","3111.10","3122.09","3049.03","672088491","16450579796320","2209662899424604"
"2021/08/19","3097.83","-61.10","-1.93","3140.01","3158.00","3097.83","655629079","17170843636716","2235216707932198"
"2021/08/18","3158.93","15.84","0.50","3141.98","3175.88","3124.56","622791632","16752626526034","2276820395047858"
"2021/08/17","3143.09","-28.20","-0.89","3169.74","3179.49","3134.48","690842314","22241588390442","2265401557347119"
"2021/08/13","3171.29","-37.09","-1.16","3205.75","3209.72","3146.76","696468122","20201969432850","2285376012401448"
"2021/08/12","3208.38","-12.24","-0.38","3213.58","3229.59","3202.11","643282554","20403905566084","2313093348371439"
"2021/08/11","3220.62","-22.57","-0.70","3235.36","3250.21","3217.65","618092869","19193401379930","2322607459499686"
"2021/08/10","3243.19","-17.23","-0.53","3272.44","3272.44","3232.46","730349269","21657925207047","2339206516232064"
"2021/08/09","3260.42","-9.94","-0.30","3258.10","3275.15","3251.74","707654201","15732538324746","2329309985095962"
"2021/08/06","3270.36","-5.77","-0.18","3277.06","3288.17","3261.93","941361338","15455403584955","2334628994435797"
"2021/08/05","3276.13","-4.25","-0.13","3283.25","3296.17","3273.33","680941049","11877709071888","2305637212303987"
"2021/08/04","3280.38","43.24","1.34","3246.65","3283.14","3237.55","632241743","12357119579176","2308134804816621"
"2021/08/03","3237.14","14.10","0.44","3221.57","3237.14","3213.20","653512911","12491381488029","2278025799127965"
"2021/08/02","3223.04","20.72","0.65","3218.42","3223.04","3194.00","561003439","10237986168170","2267461202539862"
"2021/07/30","3202.32","-40.33","-1.24","3234.37","3234.66","3202.32","687861015","12808243381658","2252545492371046"
"2021/07/29","3242.65","5.79","0.18","3248.49","3252.26","3232.50","694823189","10491306617501","2280494338742598"
"2021/07/28","3236.86","4.33","0.13","3226.06","3243.21","3210.90","868602620","11979296757213","2276373997484781"
"2021/07/27","3232.53","7.58","0.24","3244.43","3252.85","3230.75","991938990","12348469240739","2273599243456935"
"2021/07/26","3224.95","-29.47","-0.91","3265.99","3265.99","3224.95","826066626","12212490543815","2268644077336709"
"2021/07/23","3254.42","4.21","0.13","3253.44","3264.01","3246.09","805048259","13209383405119","2288976880025907"
"2021/07/22","3250.21","34.30","1.07","3235.17","3253.75","3235.17","712983404","13039249952509","2286455396722820"
"2021/07/21","3215.91","-16.79","-0.52","3251.13","3252.25","3215.91","990326915","14864747567296","2262423629944087"
"2021/07/20","3232.70","-11.34","-0.35","3223.24","3234.80","3214.42","979670175","15292372447870","2273800449712422"
"2021/07/19","3244.04","-32.87","-1.00","3258.87","3258.87","3236.39","1095559262","12855281198924","2281788152500030"
"2021/07/16","3276.91","-9.31","-0.28","3282.89","3282.89","3259.32","1066507087","14781318750668","2304505794912590"
"2021/07/15","3286.22","21.41","0.66","3269.33","3286.58","3263.09","1172430582","13683900975965","2301050677859845"
"2021/07/14","3264.81","-6.57","-0.20","3270.09","3270.09","3250.45","908953938","12993100764877","2286388813170516"
"2021/07/13","3271.38","24.91","0.77","3253.24","3273.90","3253.24","1150101046","13494445819170","2290584923288806"
"2021/07/12","3246.47","28.52","0.89","3227.51","3251.45","3227.51","1135042856","11280079226180","2273494421274092"
"2021/07/09","3217.95","-34.73","-1.07","3245.52","3245.52","3188.80","1308364633","16473105860696","2253697507876528"
"2021/07/08","3252.68","-32.66","-0.99","3287.68","3295.71","3252.41","1516034403","16870624131454","2277841603600861"
"2021/07/07","3285.34","-19.87","-0.60","3303.59","3303.59","3277.66","1147641017","14507060037927","2300642185602643"
"2021/07/06","3305.21","12.00","0.36","3295.44","3313.51","3295.44","1029465279","14686383269810","2314417369845986"
"2021/07/05","3293.21","11.43","0.35","3285.29","3298.93","3285.29","850406170","14529926270282","2305240405381368"
"2021/07/02","3281.78","-0.28","-0.01","3282.81","3295.68","3278.19","1019998165","15437887450990","2296886523040171"
"2021/07/01","3282.06","-14.62","-0.44","3297.92","3300.12","3278.10","1159231481","16075974682786","2297428890483759"
"2021/06/30","3296.68","10.00","0.30","3288.63","3305.73","3288.63","1610375510","15646662100364","2307579219297640"
"2021/06/29","3286.68","-15.21","-0.46","3305.26","3305.42","3276.63","1213046625","15509502688918","2300482290686251"
"2021/06/28","3301.89","-0.95","-0.03","3305.46","3311.69","3291.30","1428764468","13796055583387","2311642030646070"
"2021/06/25","3302.84","16.74","0.51","3289.18","3316.08","3289.18","1198187970","18618608315198","2312030311092176"
"2021/06/24","3286.10","9.91","0.30","3281.47","3292.27","3277.85","1301271218","21426510325089","2300141383127961"
"2021/06/23","3276.19","12.31","0.38","3265.73","3281.88","3263.07","1069174741","17865268589384","2292900832121707"
"2021/06/22","3263.88","23.09","0.71","3245.79","3267.63","3245.79","1666696733","15512033241198","2283310826631788"
"2021/06/21","3240.79","-27.14","-0.83","3264.18","3264.18","3225.56","1508634470","17291259635405","2266650210510417"
"2021/06/18","3267.93","2.97","0.09","3265.68","3275.76","3262.58","1627658120","17492731865668","2285587401970588"
"2021/06/17","3264.96","-13.72","-0.42","3276.20","3276.20","3251.32","1848671013","14672132506589","2283628537465567"
"2021/06/16","3278.68","20.05","0.62","3259.06","3281.96","3256.68","2345810978","16297981235711","2293095236719969"
"2021/06/15","3258.63","6.50","0.20","3253.17","3262.80","3247.90","1734497293","14838275276764","2279093890070678"
"2021/06/14","3252.13","2.81","0.09","3249.60","3254.49","3238.51","1664527170","15262485462973","2274655820005211"
"2021/06/11","3249.32","24.68","0.77","3226.98","3251.58","3226.98","1645508762","17956256842935","2272865086057899"
"2021/06/10","3224.64","8.46","0.26","3216.94","3235.39","3210.31","1896766322","19170539861596","2255706784028795"
"2021/06/09","3216.18","-31.65","-0.97","3245.08","3246.49","3216.18","1964923269","17164709655058","2250239307892509"
"2021/06/08","3247.83","-4.29","-0.13","3251.83","3264.67","3242.56","1951319356","19352173579005","2271737873708297"
"2021/06/07","3252.12","12.04","0.37","3244.59","3264.41","3233.40","1733348139","19023221710305","2274803755886820"
"2021/06/04","3240.08","-7.35","-0.23","3246.17","3246.19","3218.67","1392319539","16051031275689","2266301575442776"
"2021/06/03","3247.43","23.20","0.72","3224.96","3258.50","3224.96","1584799068","16890461822422","2271047146370102"
"2021/06/02","3224.23","2.36","0.07","3224.40","3241.07","3216.10","1495671343","17740841975268","2253801396792756"
"2021/06/01","3221.87","17.95","0.56","3207.12","3233.17","3199.18","1472570767","15270803742087","2252414411981180"
"2021/05/31","3203.92","15.19","0.48","3192.06","3204.29","3179.87","1123524809","14017446050339","2240204442357739"
"2021/05/28","3188.73","23.22","0.73","3172.09","3198.66","3171.85","966367978","13533299075577","2229262136164057"
"2021/05/27","3165.51","-2.92","-0.09","3170.84","3173.86","3142.37","1082006090","20682335393904","2213264037358093"
"2021/05/26","3168.43","-2.89","-0.09","3171.91","3183.97","3160.30","1269999045","13173015885449","2220195701874650"
"2021/05/25","3171.32","27.02","0.86","3152.93","3173.10","3148.30","612976970","11728027229513","2222161157628694"
"2021/05/24","3144.30","-12.12","-0.38","3155.91","3163.27","3137.81","587968268","11604047358277","2203296528265226"
"2021/05/21","3156.42","-5.86","-0.19","3171.91","3198.01","3149.46","797262205","14789457191323","2211878673922714"
"2021/05/20","3162.28","-10.77","-0.34","3174.53","3174.53","3140.48","774252245","13719656585417","2215262488943068"
"2021/05/18","3173.05","38.53","1.23","3135.38","3176.40","3135.38","786143415","13898610218787","2223050433761389"
"2021/05/17","3134.52","-18.80","-0.60","3163.21","3173.01","3121.32","771305645","14552523724082","2197146070810277"
"2021/05/14","3153.32","31.21","1.00","3131.35","3162.31","3131.35","836404050","14493543694716","2209898269932238"
"2021/05/13","3122.11","-39.55","-1.25","3146.97","3161.93","3103.88","1095948091","21059803806076","2187284901026347"
"2021/05/12","3161.66","-47.77","-1.49","3209.36","3212.83","3138.04","1424059107","22458066045899","2217704460453976"
"2021/05/11","3209.43","-39.87","-1.23","3239.92","3239.92","3192.25","1096717744","21883489899031","2250813285698177"
"2021/05/10","3249.30","52.10","1.63","3201.46","3255.90","3201.46","1011267140","17187181714045","2267392610116002"
"2021/05/07","3197.20","18.46","0.58","3179.63","3205.11","3179.63","989680146","15206303479328","2231754453117400"
"2021/05/06","3178.74","31.37","1.00","3147.72","3178.74","3133.64","1239403331","16626445399689","2218596988562242"
"2021/05/04","3147.37","20.17","0.64","3131.39","3147.38","3109.78","1283829879","15962437460373","2197169421502548"
"2021/05/03","3127.20","-20.66","-0.66","3149.05","3174.26","3120.70","1041199113","16975830860649","2183279571124176"
"2021/04/30","3147.86","-26.21","-0.83","3176.43","3179.43","3143.38","1359455178","19207526228810","2196644814285860"
"2021/04/29","3174.07","-7.40","-0.23","3184.75","3200.41","3161.06","1222430217","19126666675110","2214470771412017"
"2021/04/28","3181.47","-33.95","-1.06","3217.21","3219.69","3176.55","1412620981","18379828680878","2219525997361583"
"2021/04/27","3215.42","-2.11","-0.07","3218.30","3223.05","3203.25","1534230437","17177221132485","2242791905590759"
"2021/04/26","3217.53","31.43","0.99","3191.34","3217.53","3191.34","1298330413","15753767940288","2244296747569999"
"2021/04/23","3186.10","8.58","0.27","3173.47","3188.70","3146.54","2253793002","15653205960793","2223584747475283"
"2021/04/22","3177.52","5.86","0.18","3174.52","3196.97","3174.52","1752691683","14862861768154","2217699634428376"
"2021/04/21","3171.66","-49.04","-1.52","3214.24","3214.24","3165.49","1767090522","16916024229372","2212715485501855"
"2021/04/20","3220.70","21.86","0.68","3198.31","3220.82","3195.96","1296160097","14508206276523","2246496867121595"
"2021/04/19","3198.84","0.22","0.01","3201.11","3214.45","3193.40","1060619231","15378168999665","2231246757792884"
"2021/04/16","3198.62","4.29","0.13","3194.08","3206.76","3185.67","985278196","15542110564312","2230863450838991"
"2021/04/15","3194.33","11.95","0.38","3180.73","3204.48","3178.99","1312991973","17671286861080","2227893248796766"
"2021/04/14","3182.38","13.30","0.42","3169.95","3188.32","3162.12","1776265333","15552014115192","2219837253267234"
"2021/04/13","3169.08","33.49","1.07","3138.21","3173.26","3136.99","1741348018","16363773274030","2209344454288867"
"2021/04/12","3135.59","3.71","0.12","3134.88","3147.27","3127.91","1048782935","13288261318780","2186336551999583"
"2021/04/09","3131.88","-11.38","-0.36","3146.51","3156.04","3125.24","1823162245","15093694721352","2183407707650182"
"2021/04/08","3143.26","5.85","0.19","3137.25","3145.81","3122.09","1357293283","17080031242959","2190897559366098"
"2021/04/07","3137.41","10.33","0.33","3129.07","3146.19","3125.33","1984773884","14490176790450","2187857005749113"
"2021/04/06","3127.08","6.25","0.20","3123.80","3139.29","3110.19","1279017405","13676601737626","2180839058094977"
"2021/04/05","3120.83","8.03","0.26","3121.23","3127.20","3101.86","1084791620","13010540308532","2175988044851232"
"2021/04/02","3112.80","25.40","0.82","3104.72","3121.58","3101.60","792704597","13442350502786","2169819699262115"
"2021/04/01","3087.40","25.98","0.85","3073.77","3090.88","3069.68","922680368","14035773701355","2151569268949113"
"2021/03/31","3061.42","-8.58","-0.28","3073.39","3093.89","3061.40","1146989209","14537437651883","2133373184071420"
"2021/03/30","3070.00","33.96","1.12","3038.44","3074.57","3038.44","1023074579","14149217413321","2139668811269600"
"2021/03/29","3036.04","-4.97","-0.16","3047.71","3054.21","3025.39","1288846446","16736098172838","2116791654414625"
"2021/03/26","3041.01","32.68","1.09","3012.79","3041.86","3012.79","1036383014","15837825243148","2119963830368040"
"2021/03/25","3008.33","11.98","0.40","2995.67","3024.63","2987.83","940353597","13434687983902","2097224018661288"
"2021/03/24","2996.35","-8.39","-0.28","2996.32","3006.54","2971.04","978431301","13400024889568","2088782704503124"
"2021/03/23","3004.74","-30.72","-1.01","3038.25","3058.79","3003.05","1331209584","16167128433823","2090378385217372"
"2021/03/22","3035.46","-4.07","-0.13","3040.01","3048.11","3019.60","915739433","13348889480085","2111019308765515"
"2021/03/19","3039.53","-26.48","-0.86","3063.01","3063.01","3022.49","1068468282","16337600202826","2113198643275980"
"2021/03/18","3066.01","18.51","0.61","3054.93","3090.19","3054.93","1232596191","15133171560954","2131746121858928"
"2021/03/17","3047.50","-19.67","-0.64","3067.76","3069.57","3027.20","814990951","13933301393395","2104611972192955"
"2021/03/16","3067.17","21.46","0.70","3049.23","3071.54","3049.23","1123921806","12930136216106","2118221347601128"
"2021/03/15","3045.71","-8.68","-0.28","3057.06","3065.17","3036.14","1161784415","12580943761174","2103490189792941"
"2021/03/12","3054.39","40.69","1.35","3030.73","3061.43","3030.73","1669085134","13112978852891","2108739011909017"
"2021/03/11","3013.70","55.58","1.88","2964.30","3028.37","2964.30","1349204346","16024119785739","2081131559971260"
"2021/03/10","2958.12","-18.00","-0.60","2980.76","3013.95","2951.53","905646664","13586638415968","2043540145851599"
"2021/03/09","2976.12","-19.99","-0.67","2989.96","3000.49","2929.36","1534217947","18419498625731","2056078962922379"
"2021/03/08","2996.11","-30.15","-1.00","3031.99","3055.65","2992.64","1928301671","15786853367707","2069285179140615"
"2021/03/05","3026.26","-17.23","-0.57","3036.16","3036.98","2982.45","1187225784","16767185165723","2089548989257272"
"2021/03/04","3043.49","-39.50","-1.28","3076.88","3076.88","3022.54","1278951816","17149583437712","2100388462377853"
"2021/03/03","3082.99","39.12","1.29","3041.20","3083.04","3029.37","2236687870","14714276467293","2127504522315287"
"2021/03/02","3043.87","30.92","1.03","3021.68","3096.50","3020.74","1749871004","18852145433691","2100892199621893"
"2021/02/26","3012.95","-86.74","-2.80","3089.49","3089.49","2988.28","1361310125","21504876380743","2079822287070835"
"2021/02/25","3099.69","104.71","3.50","3026.47","3099.80","3026.47","1280086204","17213950572579","2139066412507337"
"2021/02/24","2994.98","-75.11","-2.45","3070.58","3092.05","2993.46","1560930531","21519850514936","2067821071640025"
"2021/02/23","3070.09","-9.66","-0.31","3069.26","3094.29","3035.46","2357758937","17661157780811","2118916098492828"
"2021/02/22","3079.75","-27.87","-0.90","3114.03","3142.48","3079.16","1831955903","18224657363683","2126152211329052"
"2021/02/19","3107.62","20.96","0.68","3089.96","3109.67","3040.28","3455504510","19720469896420","2145756604250517"
"2021/02/18","3086.66","-47.07","-1.50","3131.74","3140.40","3086.66","1860566763","18141179541559","2130240935938041"
"2021/02/17","3133.73","-29.52","-0.93","3162.95","3162.95","3115.48","1784126573","16846120997322","2162973198427129"
"2021/02/16","3163.25","16.25","0.52","3151.85","3180.94","3145.84","1944395602","17171320534735","2184114152468825"
"2021/02/15","3147.00","46.42","1.50","3108.70","3156.56","3108.70","1604653438","16944151211135","2172563782469365"
"2021/02/10","3100.58","15.91","0.52","3088.13","3111.88","3064.25","2152916523","18333691832606","2140181514038553"
"2021/02/09","3084.67","-6.57","-0.21","3102.25","3129.66","3084.67","2145388417","18389342394195","2129174907762155"
"2021/02/08","3091.24","-29.39","-0.94","3113.63","3128.54","3085.59","1277207106","19312219733538","2132984548746042"
"2021/02/05","3120.63","33.08","1.07","3098.49","3124.62","3081.78","1193486714","19789811124576","2154425469151225"
"2021/02/04","3087.55","-42.13","-1.35","3135.02","3135.02","3068.46","1460945710","20648472981338","2130412928710911"
"2021/02/03","3129.68","32.87","1.06","3108.42","3142.26","3091.85","901788773","22427782221837","2158359679083774"
"2021/02/02","3096.81","40.28","1.32","3065.56","3138.95","3065.56","887313600","19143871439066","2134009403459454"
"2021/02/01","3056.53","80.32","2.70","2976.81","3056.87","2947.24","969262037","20724667392069","2104888954816738"
"2021/01/29","2976.21","-92.84","-3.03","3078.73","3100.22","2962.70","995071252","24350307102379","2051302353271175"
"2021/01/28","3069.05","-53.51","-1.71","3114.98","3114.98","3046.64","1310454719","23007882780390","2115667110355292"
"2021/01/27","3122.56","-17.75","-0.57","3143.46","3182.53","3118.89","924582382","20147107383927","2152860459848356"
"2021/01/26","3140.31","-68.68","-2.14","3203.96","3209.18","3132.67","873023735","21874953662673","2165657736775637"
"2021/01/25","3208.99","68.36","2.18","3144.01","3212.22","3142.80","1093652714","21172002638237","2212081518869122"
"2021/01/22","3140.63","-20.21","-0.64","3163.83","3185.26","3140.60","1111222984","24305355507985","2165993242815529"
"2021/01/21","3160.84","46.29","1.49","3123.27","3163.21","3123.27","1360065480","25279964649736","2179020942615826"
"2021/01/20","3114.55","21.89","0.71","3115.04","3145.01","3077.15","1192695289","24628056858907","2146526770490918"
"2021/01/19","3092.66","78.73","2.61","3013.05","3107.00","3011.32","1353312434","24190452978625","2131564250218193"
"2021/01/18","3013.93","-71.97","-2.33","3079.90","3079.90","3003.89","1472048573","23186884334111","2077227073333738"
"2021/01/15","3085.90","-64.03","-2.03","3153.84","3189.90","3085.90","1331079325","23162291827562","2127886649457744"
"2021/01/14","3149.93","1.64","0.05","3148.65","3159.03","3128.72","1233182934","24122956590728","2170678334111478"
"2021/01/13","3148.29","22.34","0.71","3128.26","3164.37","3109.63","1578042145","24725590186104","2169378970346017"
"2021/01/12","3125.95","-22.50","-0.71","3145.87","3154.79","3047.56","1390617827","31407397048772","2155702540092842"
"2021/01/11","3148.45","-3.73","-0.12","3161.90","3266.23","3096.19","1712525848","44433772380482","2171629411681152"
"2021/01/08","3152.18","120.50","3.97","3040.11","3161.11","3040.11","1297903388","40909490005818","2170537648432200"
"2021/01/07","3031.68","63.47","2.14","2980.75","3055.28","2980.75","1524654500","27182807334912","2086578562420457"
"2021/01/06","2968.21","-22.36","-0.75","2993.34","3027.16","2961.37","1793418534","29909396443430","2044102754101965"
"2021/01/05","2990.57","46.12","1.57","2943.67","2990.57","2921.84","1519911750","26548380179493","2059743507955076"
"2021/01/04","2944.45","70.98","2.47","2874.50","2946.54","2869.11","1026510465","25011393960858","2028846031822322"
"2020/12/30","2873.47","52.96","1.88","2820.36","2878.21","2809.35","1074033495","17928854517044","1980543161609061"
"2020/12/29","2820.51","11.91","0.42","2810.55","2823.44","2792.06","1046839004","19299049133439","1944111085790440"
"2020/12/28","2808.60","1.74","0.06","2820.95","2834.59","2799.56","1006249698","24197780569919","1938374378317299"
"2020/12/24","2806.86","47.04","1.70","2762.60","2812.16","2762.60","1030890446","19984695285723","1936826862099535"
"2020/12/23","2759.82","26.14","0.96","2737.74","2769.08","2716.28","1121346859","20281217886958","1901461519264269"
"2020/12/22","2733.68","-44.97","-1.62","2772.03","2774.22","2733.64","1260761729","19881377633257","1881809988083713"
"2020/12/21","2778.65","6.47","0.23","2771.98","2780.24","2747.09","1139513643","18972230585146","1911737300659013"
"2020/12/18","2772.18","1.75","0.06","2770.95","2782.15","2762.80","1059143711","19166224753391","1907350242179315"
"2020/12/17","2770.43","-1.36","-0.05","2769.89","2772.71","2742.25","1015484002","16275328677791","1906419279762760"
"2020/12/16","2771.79","14.97","0.54","2763.64","2781.08","2761.50","1166637812","13649676610565","1907811219051220"
"2020/12/15","2756.82","-5.38","-0.19","2763.65","2769.37","2735.08","1093522786","15537969160194","1897677116864841"
"2020/12/14","2762.20","-7.86","-0.28","2769.43","2782.79","2755.29","1113630947","17012253010491","1901627365336434"
"2020/12/11","2770.06","23.60","0.86","2754.16","2781.04","2754.16","1215239032","18329100479780","1906299604955606"
"2020/12/10","2746.46","-9.01","-0.33","2750.34","2765.46","2718.70","1227651010","20630646948075","1889374447167521"
"2020/12/09","2755.47","54.54","2.02","2703.30","2755.47","2703.30","1252304581","17007606430269","1894556865472972"
"2020/12/08","2700.93","-44.51","-1.62","2745.13","2747.45","2700.92","1415239942","17157198863683","1857599327331940"
"2020/12/07","2745.44","13.99","0.51","2738.11","2754.01","2711.42","1499265153","17933011742727","1888221381669925"
"2020/12/04","2731.45","35.23","1.31","2705.34","2742.77","2705.34","1778896587","19875836212787","1877444703497805"
"2020/12/03","2696.22","20.32","0.76","2686.38","2696.22","2672.85","817065939","15605053580066","1852628727864506"
"2020/12/02","2675.90","41.65","1.58","2645.88","2677.26","2644.53","1076203655","17506705123429","1838364843453852"
"2020/12/01","2634.25","42.91","1.66","2613.42","2638.87","2611.67","1151129297","15947293131345","1809494578238153"
"2020/11/30","2591.34","-42.11","-1.60","2648.05","2648.66","2591.34","1311831336","21231831917326","1779635399547144"
"2020/11/27","2633.45","7.54","0.29","2624.80","2635.00","2618.47","1196041606","12641691352531","1808171429285453"
"2020/11/26","2625.91","24.37","0.94","2605.73","2625.97","2592.43","1387435238","12714565083678","1803103424613782"
"2020/11/25","2601.54","-16.22","-0.62","2637.34","2642.26","2583.41","1410104868","21795847753690","1786075295495671"
"2020/11/24","2617.76","15.17","0.58","2616.28","2628.52","2605.03","1364506405","16886574054872","1797825354983515"
"2020/11/23","2602.59","49.09","1.92","2560.04","2605.58","2553.70","1649443107","15763526188303","1786992047787319"
"2020/11/20","2553.50","6.08","0.24","2544.06","2558.21","2539.79","1129500879","12266185661760","1752065079766571"
"2020/11/19","2547.42","1.78","0.07","2536.89","2548.95","2529.53","976483462","12515007352046","1747598155153766"
"2020/11/18","2545.64","6.49","0.26","2548.85","2553.95","2536.78","923504383","13554047699644","1746416815167178"
"2020/11/17","2539.15","-3.88","-0.15","2544.12","2556.09","2533.34","1267494728","17795513090344","1742186196159940"
"2020/11/16","2543.03","49.16","1.97","2507.46","2546.37","2507.46","1239135119","19088399737620","1744282188041007"
"2020/11/13","2493.87","18.25","0.74","2470.12","2495.77","2460.96","1072383498","17043855124582","1710439788437341"
"2020/11/12","2475.62","-10.25","-0.41","2482.68","2488.79","2467.04","1278691998","16420009591949","1698329618456244"
"2020/11/11","2485.87","33.04","1.35","2459.50","2488.04","2459.50","1272038626","18307325541732","1703946066895422"
"2020/11/10","2452.83","5.63","0.23","2453.95","2457.94","2435.59","1464168039","17981336024179","1681030953363295"
"2020/11/09","2447.20","30.70","1.27","2438.63","2459.15","2434.52","1354862753","14847225309910","1676944568916187"
